image,mask
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_130014_20200820_20200820_01_RT_p00941.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_130014_20200820_20200820_01_RT_voting_p00941.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_110066_20200824_20200824_01_RT_p00364.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_110066_20200824_20200824_01_RT_voting_p00364.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_197025_20200809_20200809_01_RT_p00461.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_197025_20200809_20200809_01_RT_voting_p00461.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_142029_20200808_20200808_01_RT_p00706.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_142029_20200808_20200808_01_RT_voting_p00706.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_170065_20200812_20200812_01_RT_p00736.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_170065_20200812_20200812_01_RT_voting_p00736.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_133015_20200825_20200825_01_RT_p00207.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_133015_20200825_20200825_01_RT_voting_p00207.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_001066_20200812_20200812_01_RT_p00797.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_001066_20200812_20200812_01_RT_voting_p00797.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_182061_20200816_20200816_01_RT_p00501.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_182061_20200816_20200816_01_RT_voting_p00501.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_124050_20200826_20200826_01_RT_p00550.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_124050_20200826_20200826_01_RT_voting_p00550.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_175071_20200815_20200815_01_RT_p00320.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_175071_20200815_20200815_01_RT_voting_p00320.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_154032_20200828_20200828_01_RT_p00531.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_154032_20200828_20200828_01_RT_voting_p00531.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_173069_20200817_20200817_01_RT_p00794.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_173069_20200817_20200817_01_RT_voting_p00794.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_220080_20200810_20200810_01_RT_p00106.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_220080_20200810_20200810_01_RT_voting_p00106.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_136015_20200830_20200830_01_RT_p00866.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_136015_20200830_20200830_01_RT_voting_p00866.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_121028_20200821_20200821_01_RT_p00484.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_121028_20200821_20200821_01_RT_voting_p00484.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_172069_20200810_20200810_01_RT_p00207.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_172069_20200810_20200810_01_RT_voting_p00207.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_005069_20200824_20200824_01_RT_p00223.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_005069_20200824_20200824_01_RT_voting_p00223.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_128043_20200822_20200822_01_RT_p00470.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_128043_20200822_20200822_01_RT_voting_p00470.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_181070_20200809_20200809_01_RT_p00782.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_181070_20200809_20200809_01_RT_voting_p00782.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_227078_20200811_20200811_01_RT_p00134.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_227078_20200811_20200811_01_RT_voting_p00134.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_179068_20200811_20200811_01_RT_p00321.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_179068_20200811_20200811_01_RT_voting_p00321.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_172067_20200810_20200810_01_RT_p00441.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_172067_20200810_20200810_01_RT_voting_p00441.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_170070_20200812_20200812_01_RT_p00356.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_170070_20200812_20200812_01_RT_voting_p00356.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_118028_20200816_20200816_01_RT_p00334.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_118028_20200816_20200816_01_RT_voting_p00334.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_172070_20200810_20200810_01_RT_p00085.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_172070_20200810_20200810_01_RT_voting_p00085.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_122013_20200828_20200828_01_RT_p00552.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_122013_20200828_20200828_01_RT_voting_p00552.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_001067_20200828_20200828_01_RT_p00627.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_001067_20200828_20200828_01_RT_voting_p00627.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_202036_20200812_20200812_01_RT_p00796.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_202036_20200812_20200812_01_RT_voting_p00796.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_001066_20200828_20200828_01_RT_p00324.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_001066_20200828_20200828_01_RT_voting_p00324.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_170065_20200812_20200812_01_RT_p00729.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_170065_20200812_20200812_01_RT_voting_p00729.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_220081_20200810_20200810_01_RT_p00282.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_220081_20200810_20200810_01_RT_voting_p00282.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_170070_20200812_20200812_01_RT_p00233.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_170070_20200812_20200812_01_RT_voting_p00233.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_122042_20200828_20200828_01_RT_p00701.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_122042_20200828_20200828_01_RT_voting_p00701.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_182061_20200816_20200816_01_RT_p00182.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_182061_20200816_20200816_01_RT_voting_p00182.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_227065_20200811_20200811_01_RT_p00166.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_227065_20200811_20200811_01_RT_voting_p00166.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_224079_20200806_20200807_01_RT_p00783.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_224079_20200806_20200807_01_RT_voting_p00783.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_119027_20200823_20200823_01_RT_p00614.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_119027_20200823_20200823_01_RT_voting_p00614.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_154032_20200812_20200812_01_RT_p00606.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_154032_20200812_20200812_01_RT_voting_p00606.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_124031_20200826_20200826_01_RT_p00653.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_124031_20200826_20200826_01_RT_voting_p00653.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_122044_20200828_20200828_01_RT_p00542.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_122044_20200828_20200828_01_RT_voting_p00542.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1GT_160018_20200822_20200822_01_RT_p00741.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1GT_160018_20200822_20200822_01_RT_voting_p00741.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_174066_20200808_20200808_01_RT_p00597.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_174066_20200808_20200808_01_RT_voting_p00597.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_008046_20200829_20200829_01_RT_p00271.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_008046_20200829_20200829_01_RT_voting_p00271.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_124031_20200810_20200810_01_RT_p00367.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_124031_20200810_20200810_01_RT_voting_p00367.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_181064_20200809_20200809_01_RT_p00770.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_181064_20200809_20200809_01_RT_voting_p00770.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_170066_20200812_20200812_01_RT_p00291.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_170066_20200812_20200812_01_RT_voting_p00291.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_025038_20200820_20200820_01_RT_p00114.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_025038_20200820_20200820_01_RT_voting_p00114.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_179066_20200811_20200811_01_RT_p00352.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_179066_20200811_20200811_01_RT_voting_p00352.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_131034_20200827_20200827_01_RT_p00191.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_131034_20200827_20200827_01_RT_voting_p00191.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_220076_20200810_20200810_01_RT_p00630.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_220076_20200810_20200810_01_RT_voting_p00630.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_100066_20200818_20200818_01_RT_p00576.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_100066_20200818_20200818_01_RT_voting_p00576.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_120032_20200830_20200830_01_RT_p00369.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_120032_20200830_20200830_01_RT_voting_p00369.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_175066_20200815_20200815_01_RT_p00212.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_175066_20200815_20200815_01_RT_voting_p00212.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_115028_20200811_20200811_01_RT_p00472.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_115028_20200811_20200811_01_RT_voting_p00472.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_021036_20200808_20200809_01_RT_p00084.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_021036_20200808_20200809_01_RT_voting_p00084.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_140018_20200826_20200826_01_RT_p00941.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_140018_20200826_20200826_01_RT_voting_p00941.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_121031_20200821_20200821_01_RT_p00795.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_121031_20200821_20200821_01_RT_voting_p00795.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_222078_20200808_20200808_01_RT_p00328.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_222078_20200808_20200808_01_RT_voting_p00328.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_174069_20200808_20200808_01_RT_p00317.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_174069_20200808_20200808_01_RT_voting_p00317.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_028032_20200825_20200825_01_RT_p00516.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_028032_20200825_20200825_01_RT_voting_p00516.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_168073_20200830_20200830_01_RT_p00415.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_168073_20200830_20200830_01_RT_voting_p00415.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_165068_20200809_20200809_01_RT_p00772.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_165068_20200809_20200809_01_RT_voting_p00772.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_165069_20200809_20200809_01_RT_p00696.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_165069_20200809_20200809_01_RT_voting_p00696.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_169034_20200821_20200821_01_RT_p00144.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_169034_20200821_20200821_01_RT_voting_p00144.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_119027_20200823_20200823_01_RT_p00180.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_119027_20200823_20200823_01_RT_voting_p00180.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_173071_20200817_20200817_01_RT_p00564.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_173071_20200817_20200817_01_RT_voting_p00564.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_175068_20200815_20200815_01_RT_p00320.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_175068_20200815_20200815_01_RT_voting_p00320.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_124041_20200826_20200826_01_RT_p00848.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_124041_20200826_20200826_01_RT_voting_p00848.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_120034_20200830_20200830_01_RT_p00751.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_120034_20200830_20200830_01_RT_voting_p00751.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_224063_20200806_20200807_01_RT_p00770.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_224063_20200806_20200807_01_RT_voting_p00770.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_166067_20200816_20200816_01_RT_p00493.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_166067_20200816_20200816_01_RT_voting_p00493.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_124037_20200826_20200826_01_RT_p00643.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_124037_20200826_20200826_01_RT_voting_p00643.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_122044_20200812_20200812_01_RT_p00578.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_122044_20200812_20200812_01_RT_voting_p00578.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_001066_20200828_20200828_01_RT_p00206.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_001066_20200828_20200828_01_RT_voting_p00206.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_047021_20200830_20200831_01_RT_p00478.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_047021_20200830_20200831_01_RT_voting_p00478.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_166070_20200816_20200816_01_RT_p00613.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_166070_20200816_20200816_01_RT_voting_p00613.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_222072_20200808_20200808_01_RT_p00720.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_222072_20200808_20200808_01_RT_voting_p00720.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_175069_20200815_20200815_01_RT_p00645.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_175069_20200815_20200815_01_RT_voting_p00645.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_190025_20200808_20200808_01_RT_p00711.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_190025_20200808_20200808_01_RT_voting_p00711.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_172063_20200810_20200810_01_RT_p00457.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_172063_20200810_20200810_01_RT_voting_p00457.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_175027_20200815_20200815_01_RT_p00085.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_175027_20200815_20200815_01_RT_voting_p00085.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_160075_20200822_20200822_01_RT_p00114.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_160075_20200822_20200822_01_RT_voting_p00114.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_117018_20200809_20200809_01_RT_p00451.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_117018_20200809_20200809_01_RT_voting_p00451.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_173063_20200817_20200817_01_RT_p00450.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_173063_20200817_20200817_01_RT_voting_p00450.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_119038_20200823_20200823_01_RT_p00571.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_119038_20200823_20200823_01_RT_voting_p00571.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_166071_20200816_20200816_01_RT_p00409.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_166071_20200816_20200816_01_RT_voting_p00409.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_172068_20200810_20200810_01_RT_p00332.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_172068_20200810_20200810_01_RT_voting_p00332.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_175067_20200815_20200815_01_RT_p00789.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_175067_20200815_20200815_01_RT_voting_p00789.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_156021_20200810_20200810_01_RT_p00360.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_156021_20200810_20200810_01_RT_voting_p00360.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_170069_20200812_20200812_01_RT_p00791.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_170069_20200812_20200812_01_RT_voting_p00791.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_122022_20200812_20200812_01_RT_p00504.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_122022_20200812_20200812_01_RT_voting_p00504.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_120013_20200830_20200830_01_RT_p00409.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_120013_20200830_20200830_01_RT_voting_p00409.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_161072_20200813_20200813_01_RT_p00789.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_161072_20200813_20200813_01_RT_voting_p00789.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_168061_20200830_20200830_01_RT_p00389.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_168061_20200830_20200830_01_RT_voting_p00389.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_170069_20200812_20200812_01_RT_p00458.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_170069_20200812_20200812_01_RT_voting_p00458.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_166068_20200816_20200816_01_RT_p00144.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_166068_20200816_20200816_01_RT_voting_p00144.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_170070_20200812_20200812_01_RT_p00442.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_170070_20200812_20200812_01_RT_voting_p00442.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_121028_20200821_20200821_01_RT_p00430.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_121028_20200821_20200821_01_RT_voting_p00430.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_179069_20200811_20200811_01_RT_p00320.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_179069_20200811_20200811_01_RT_voting_p00320.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_115066_20200827_20200827_01_RT_p00849.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_115066_20200827_20200827_01_RT_voting_p00849.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_173065_20200817_20200817_01_RT_p00877.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_173065_20200817_20200817_01_RT_voting_p00877.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_175068_20200815_20200815_01_RT_p00189.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_175068_20200815_20200815_01_RT_voting_p00189.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_124052_20200826_20200826_01_RT_p00400.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_124052_20200826_20200826_01_RT_voting_p00400.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_227077_20200811_20200811_01_RT_p00243.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_227077_20200811_20200811_01_RT_voting_p00243.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_138039_20200828_20200828_01_RT_p00585.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_138039_20200828_20200828_01_RT_voting_p00585.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_222064_20200808_20200808_01_RT_p00725.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_222064_20200808_20200808_01_RT_voting_p00725.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_123038_20200819_20200819_01_RT_p00279.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_123038_20200819_20200819_01_RT_voting_p00279.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_179063_20200811_20200811_01_RT_p00081.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_179063_20200811_20200811_01_RT_voting_p00081.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_172070_20200810_20200810_01_RT_p00408.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_172070_20200810_20200810_01_RT_voting_p00408.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_174066_20200808_20200808_01_RT_p00424.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_174066_20200808_20200808_01_RT_voting_p00424.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_168065_20200830_20200830_01_RT_p00753.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_168065_20200830_20200830_01_RT_voting_p00753.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_172070_20200810_20200810_01_RT_p00789.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_172070_20200810_20200810_01_RT_voting_p00789.tif
/data/heguozhen/Fire/activefire/images/patches/LC08_L1TP_175070_20200815_20200815_01_RT_p00676.tif,/data/heguozhen/Fire/activefire/masks/voting/LC08_L1TP_175070_20200815_20200815_01_RT_voting_p00676.tif
